Gender,Age,SeniorCitizen,Married,NumberofDependents,Number_of_Referrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,SatisfactionScore,ServiceCount,AvgChargePerTenureMonth,CLTV
Female,62,No,Yes,0,1,61,Offer B,Yes,47.19,Yes,Yes,DSL,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,88.1,5526.75,0.0,0,2878.59,4,8,90.60245901639344,5152
Female,27,No,Yes,0,5,72,Offer A,Yes,7.29,Yes,Yes,Fiber Optic,53,Yes,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,79.05,5730.7,0.0,80,524.88,3,1,79.59305555555555,4689
Male,51,No,No,0,0,40,No Offer,Yes,37.69,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.5,4036.85,0.0,0,1507.6,1,6,100.92125,2832
Female,53,No,Yes,3,0,30,Offer C,Yes,48.43,No,Yes,Fiber Optic,58,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,86.45,2538.05,0.0,0,1452.9,3,4,84.60166666666667,2923
Female,44,No,No,0,0,6,Offer E,Yes,17.18,No,Yes,DSL,22,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.25,389.1,0.0,0,103.08,1,3,64.85000000000001,4110
Female,23,No,Yes,0,7,69,Offer A,Yes,22.08,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,26.3,1763.55,0.0,0,1523.52,4,0,25.558695652173913,5418
Female,52,No,No,0,0,11,No Offer,Yes,26.85,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,237.7,0.0,0,295.35,4,0,21.60909090909091,5355
Male,64,No,Yes,2,6,22,No Offer,Yes,36.15,Yes,Yes,DSL,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,78.65,1663.75,0.0,0,795.3,3,6,75.625,3571
Female,69,Yes,No,0,0,1,No Offer,Yes,20.06,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.2,79.2,0.0,0,20.06,3,2,79.2,4363
Female,64,No,No,0,0,4,Offer E,Yes,7.49,No,Yes,Cable,17,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.2,220.65,0.0,0,29.96,3,3,55.1625,4042
Female,39,No,Yes,0,1,40,No Offer,Yes,31.37,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.1,780.1,45.6,0,1254.8,3,0,19.5025,2056
Female,45,No,No,0,0,24,No Offer,Yes,30.18,No,Yes,DSL,4,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,56.35,1381.2,0.0,0,724.32,4,3,57.550000000000004,5128
Female,77,Yes,Yes,0,9,17,No Offer,Yes,3.83,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,1614.7,0.0,0,65.11,3,3,94.98235294117647,3689
Female,20,No,No,0,0,5,No Offer,Yes,35.22,Yes,Yes,Fiber Optic,58,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.55,413.65,0.0,0,176.1,2,2,82.72999999999999,4600
Male,23,No,Yes,2,2,61,No Offer,Yes,42.31,No,Yes,DSL,59,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,68.05,4158.25,0.0,0,2580.91,4,5,68.16803278688525,4436
Male,72,Yes,Yes,0,7,55,Offer B,Yes,12.91,Yes,Yes,Fiber Optic,21,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,113.6,6292.7,0.0,0,710.05,5,6,114.41272727272727,5754
Male,25,No,No,0,0,59,No Offer,Yes,25.89,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.0,1510.5,0.0,0,1527.51,4,0,25.60169491525424,5537
Female,35,No,No,0,0,16,No Offer,Yes,13.04,Yes,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.75,1129.35,39.99,0,208.64,5,1,70.584375,3574
Female,74,Yes,No,0,0,2,Offer E,Yes,39.63,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.75,159.4,0.0,10,79.26,3,1,79.7,4038
Female,36,No,Yes,0,1,53,Offer B,Yes,18.0,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.95,5718.2,0.0,0,954.0,4,7,107.89056603773585,4163
Female,39,No,No,0,0,61,No Offer,Yes,41.23,Yes,Yes,Fiber Optic,28,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.6,6428.4,0.0,0,2515.03,3,6,105.38360655737705,4183
Male,26,No,No,0,0,37,No Offer,No,0.0,No,Yes,DSL,69,Yes,Yes,No,Yes,No,No,Yes,No,Two Year,Yes,Credit Card,40.55,1390.85,0.0,50,0.0,3,4,37.59054054054054,4050
Male,79,Yes,No,0,0,64,No Offer,Yes,4.99,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.05,1198.05,0.0,0,319.36,4,0,18.71953125,4309
Male,54,No,Yes,3,10,70,No Offer,Yes,39.06,Yes,Yes,Fiber Optic,75,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.75,7842.3,0.0,0,2734.2,3,8,112.03285714285714,5035
Female,76,Yes,Yes,0,10,42,No Offer,Yes,42.29,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,95.05,3944.5,0.0,100,1776.18,4,2,93.91666666666667,2677
Female,40,No,No,0,0,3,Offer E,Yes,15.37,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.0,61.7,0.0,0,46.11,3,0,20.566666666666666,5575
Male,61,No,Yes,2,5,52,No Offer,Yes,16.53,No,Yes,DSL,12,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.2,4016.3,0.0,0,859.56,4,7,77.23653846153846,4509
Male,51,No,Yes,2,2,68,No Offer,Yes,21.86,No,Yes,Fiber Optic,29,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,103.25,7074.4,0.0,0,1486.48,4,7,104.03529411764706,4751
Male,58,No,No,0,0,66,No Offer,Yes,21.23,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.35,1240.8,0.0,0,1401.18,3,0,18.8,5637
Male,31,No,No,0,0,1,No Offer,Yes,17.81,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.4,20.4,0.0,0,17.81,5,0,20.4,2968
Male,73,Yes,Yes,0,4,72,Offer A,Yes,33.68,Yes,Yes,DSL,10,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,77.35,5396.25,0.0,0,2424.96,4,5,74.94791666666667,6202
Male,40,No,No,0,0,14,No Offer,Yes,33.5,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,24.8,321.7,0.0,0,469.0,4,0,22.978571428571428,4527
Female,53,No,No,1,0,14,Offer D,Yes,47.72,Yes,Yes,Fiber Optic,22,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,86.0,1164.05,0.0,0,668.08,3,3,83.14642857142857,5494
Female,68,Yes,No,0,0,54,Offer B,Yes,45.43,Yes,Yes,Cable,2,No,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,72.1,3886.05,0.0,0,2453.22,5,4,71.96388888888889,4277
Male,30,No,No,0,0,67,Offer A,No,0.0,No,Yes,Cable,85,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,49.35,3321.35,0.0,0,0.0,3,5,49.57238805970149,5905
Male,22,No,No,0,0,1,No Offer,Yes,29.19,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3,20.3,0.0,0,29.19,5,0,20.3,5203
Male,28,No,No,0,0,1,No Offer,Yes,21.8,Yes,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.25,74.25,0.0,0,21.8,1,1,74.25,4750
Female,74,Yes,Yes,0,4,72,Offer A,Yes,5.77,Yes,Yes,DSL,24,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,89.55,6448.85,0.0,0,415.44,3,7,89.56736111111111,4993
Male,26,No,Yes,2,2,36,No Offer,Yes,32.3,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.45,754.5,0.0,0,1162.8,5,0,20.958333333333332,5745
Male,32,No,No,0,0,67,Offer A,Yes,15.32,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.95,1311.75,0.0,0,1026.44,5,0,19.578358208955223,6212
Male,50,No,No,0,0,3,Offer E,Yes,13.83,Yes,Yes,Fiber Optic,14,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.35,323.25,0.0,0,41.49,3,6,107.75,3662
Male,71,Yes,No,3,0,18,Offer D,Yes,11.33,Yes,Yes,Fiber Optic,52,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.45,1752.55,45.61,0,203.94,2,4,97.36388888888888,3179
Male,54,No,Yes,0,9,15,Offer D,Yes,24.17,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,68.6,1108.6,0.0,90,362.55,4,0,73.90666666666667,3351
Male,41,No,No,2,0,43,No Offer,No,0.0,No,Yes,DSL,25,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,40.45,1912.85,0.0,0,0.0,3,4,44.48488372093023,3176
Male,54,No,No,0,0,2,No Offer,Yes,3.76,No,Yes,Fiber Optic,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.95,151.75,0.0,0,7.52,4,2,75.875,3969
Male,41,No,Yes,0,8,40,Offer B,Yes,39.22,No,Yes,Fiber Optic,27,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.0,3168.75,41.74,0,1568.8,3,3,79.21875,2478
Male,35,No,No,0,0,9,Offer E,Yes,11.5,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.5,791.7,0.0,0,103.5,5,2,87.96666666666667,4867
Female,42,No,No,0,0,29,No Offer,Yes,14.46,No,Yes,DSL,25,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,58.0,1734.5,0.0,0,419.34,3,4,59.810344827586206,2810
Male,52,No,Yes,0,8,63,Offer B,Yes,12.96,Yes,Yes,Fiber Optic,7,Yes,No,No,Yes,No,No,No,No,Two Year,Yes,Credit Card,84.65,5377.8,0.0,20,816.48,4,2,85.36190476190477,4604
Male,30,No,No,0,0,5,No Offer,Yes,36.52,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,424.15,0.0,0,182.6,1,3,84.83,2264
Male,67,Yes,Yes,0,1,13,No Offer,Yes,31.7,Yes,Yes,Cable,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1233.65,48.09,0,412.1,1,4,94.89615384615385,2982
Male,72,Yes,Yes,0,7,27,No Offer,Yes,41.11,Yes,Yes,Fiber Optic,14,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.9,2220.1,0.0,0,1109.97,3,3,82.22592592592592,5755
Male,50,No,No,0,0,48,Offer B,Yes,44.76,Yes,Yes,DSL,18,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,70.95,3629.2,0.0,0,2148.48,3,5,75.60833333333333,2667
Female,33,No,No,0,0,3,Offer E,Yes,25.4,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.25,229.7,0.0,0,76.2,4,1,76.56666666666666,2156
Male,58,No,No,0,0,9,No Offer,Yes,21.11,No,Yes,Fiber Optic,6,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.6,661.55,0.0,0,189.99,3,2,73.50555555555555,4990
Male,55,No,Yes,1,5,65,Offer B,Yes,33.47,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,1267.05,0.0,0,2175.55,3,0,19.493076923076924,6009
Female,32,No,Yes,0,1,21,No Offer,Yes,5.07,No,Yes,Fiber Optic,26,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.05,1565.7,0.0,0,106.47,3,2,74.55714285714286,5630
Male,74,Yes,Yes,0,4,44,No Offer,Yes,1.89,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.35,847.25,0.0,0,83.16,5,0,19.255681818181817,4975
Male,41,No,No,0,0,54,Offer B,Yes,30.66,No,Yes,Fiber Optic,18,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,84.4,4484.05,0.0,0,1655.64,3,4,83.03796296296296,4154
Male,19,No,Yes,3,1,24,Offer C,Yes,1.14,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.1,587.4,0.0,0,27.36,3,0,24.474999999999998,4634
Male,37,No,Yes,3,7,70,No Offer,Yes,3.67,No,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.15,7475.1,0.0,0,256.9,4,7,106.78714285714287,4649
Male,64,No,Yes,0,1,7,No Offer,Yes,21.09,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.65,150.0,0.0,0,147.63,5,0,21.428571428571427,2874
Female,36,No,No,0,0,64,Offer B,Yes,15.93,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.4,1601.2,0.0,0,1019.52,5,0,25.01875,5887
Female,47,No,Yes,0,8,72,Offer A,Yes,43.29,Yes,Yes,DSL,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,92.0,6474.4,0.0,110,3116.88,3,7,89.92222222222222,6434
Male,28,No,No,0,0,37,No Offer,Yes,21.84,No,Yes,Fiber Optic,41,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,96.1,3646.8,0.0,0,808.08,4,5,98.56216216216217,2640
Male,47,No,No,0,0,26,Offer C,Yes,3.26,No,Yes,DSL,6,No,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,59.45,1507.0,0.0,0,84.76,4,3,57.96153846153846,2074
Male,45,No,No,1,0,37,No Offer,Yes,49.99,No,Yes,Cable,27,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,61.45,2302.35,48.79,110,1849.63,3,3,62.225675675675674,5447
Female,31,No,Yes,0,3,71,Offer A,No,0.0,No,Yes,Cable,8,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,58.65,4145.25,0.0,0,0.0,4,7,58.38380281690141,4151
Male,40,No,No,0,0,55,Offer B,Yes,47.38,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,5283.95,0.0,0,2605.9,1,4,96.07181818181817,4089
Male,42,No,Yes,0,1,10,No Offer,Yes,22.03,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,659.65,34.69,0,220.3,2,1,65.965,2457
Male,31,No,Yes,0,1,58,Offer B,Yes,17.22,No,Yes,Cable,21,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,60.3,3563.8,0.0,0,998.76,2,4,61.4448275862069,4026
Female,31,No,No,0,0,8,Offer E,Yes,31.02,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.2,161.95,0.0,0,248.16,4,0,20.24375,5272
Male,48,No,No,0,0,15,No Offer,Yes,7.96,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,26.35,378.6,0.0,0,119.4,3,0,25.240000000000002,2723
Female,51,No,No,0,0,2,Offer E,Yes,49.79,No,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.2,146.05,0.0,10,99.58,2,1,73.025,4381
Male,52,No,No,0,0,24,Offer C,Yes,49.3,Yes,Yes,Fiber Optic,20,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,1861.5,0.0,0,1183.2,1,2,77.5625,4418
Female,62,No,Yes,2,9,30,No Offer,Yes,24.56,Yes,Yes,Fiber Optic,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.5,3242.5,0.0,0,736.8,4,7,108.08333333333333,3094
Female,64,No,No,0,0,2,No Offer,Yes,26.93,No,Yes,DSL,10,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,70.75,146.9,0.0,0,53.86,1,5,73.45,3257
Female,42,No,No,0,0,8,No Offer,Yes,14.32,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.2,156.85,0.0,0,114.56,3,0,19.60625,2879
Male,38,No,Yes,0,8,72,No Offer,No,0.0,No,Yes,Cable,15,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,60.95,4549.05,0.0,0,0.0,4,7,63.181250000000006,4147
Male,26,No,No,0,0,72,Offer A,Yes,44.46,Yes,Yes,DSL,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,88.6,6201.95,0.0,0,3201.12,3,7,86.13819444444444,5842
Male,61,No,Yes,0,10,58,No Offer,Yes,18.37,No,Yes,DSL,18,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,50.3,2878.55,10.23,0,1065.46,5,2,49.630172413793105,5232
Male,62,No,No,0,0,33,No Offer,No,0.0,No,Yes,DSL,30,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,39.1,1309.0,0.0,0,0.0,4,3,39.666666666666664,2855
Male,37,No,No,0,0,9,No Offer,Yes,8.91,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,178.5,0.0,0,80.19,1,0,19.833333333333332,3361
Male,51,No,Yes,2,5,53,No Offer,Yes,26.84,Yes,Yes,Cable,12,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.7,4616.1,0.0,0,1422.52,5,7,87.09622641509435,5957
Male,32,No,No,0,0,1,Offer E,Yes,31.77,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.85,19.85,0.0,0,31.77,2,0,19.85,3874
Male,50,No,No,0,0,6,Offer E,Yes,22.95,No,Yes,Cable,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.25,493.4,0.0,0,137.7,5,7,82.23333333333333,2706
Female,42,No,Yes,3,8,72,No Offer,Yes,47.6,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.25,1784.5,49.76,0,3427.2,4,0,24.78472222222222,5897
Female,43,No,No,0,0,38,No Offer,Yes,43.19,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.3,743.05,0.0,0,1641.22,5,0,19.553947368421053,5919
Male,23,No,No,0,0,5,No Offer,Yes,26.86,No,Yes,DSL,71,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.15,291.45,0.0,0,134.3,4,3,58.29,5232
Male,20,No,Yes,0,1,47,No Offer,Yes,10.07,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,25.4,1139.2,0.0,0,473.29,3,0,24.238297872340425,3159
Female,39,No,No,0,0,1,No Offer,No,0.0,No,Yes,DSL,12,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.6,24.6,0.0,0,0.0,2,1,24.6,5768
Male,37,No,No,0,0,1,No Offer,Yes,39.55,No,Yes,Fiber Optic,21,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.3,74.3,0.0,0,39.55,5,2,74.3,3063
Male,33,No,Yes,1,3,50,No Offer,Yes,22.3,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.95,1261.45,0.0,0,1115.0,5,0,25.229,6019
Male,31,No,No,0,0,21,Offer D,Yes,32.89,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.5,402.85,0.0,0,690.69,4,0,19.183333333333334,5654
Female,20,No,Yes,0,8,55,Offer B,Yes,47.46,Yes,Yes,DSL,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.15,4916.95,0.0,0,2610.3,3,8,89.3990909090909,4712
Female,19,No,No,0,0,39,Offer C,No,0.0,No,Yes,DSL,73,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,41.15,1700.9,0.0,0,0.0,4,4,43.61282051282051,3445
Male,63,No,No,0,0,43,Offer B,No,0.0,No,Yes,DSL,11,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,44.15,1931.3,0.0,0,0.0,4,5,44.913953488372094,2522
Female,25,No,Yes,3,1,17,No Offer,Yes,20.23,No,Yes,DSL,69,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.35,920.5,0.0,0,343.91,4,3,54.14705882352941,5465
Female,41,No,Yes,0,1,41,No Offer,Yes,5.01,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.6,4594.95,0.0,0,205.41,1,8,112.07195121951219,4963
Male,34,No,No,0,0,9,Offer E,No,0.0,No,Yes,Cable,19,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,39.55,373.0,0.0,0,0.0,3,4,41.44444444444444,3755
Female,45,No,No,0,0,2,Offer E,Yes,25.56,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.55,151.75,0.0,0,51.12,4,2,75.875,5965
Male,26,No,Yes,2,1,72,Offer A,Yes,45.93,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,103.95,7517.7,0.0,0,3306.96,3,7,104.4125,4495
Male,73,Yes,Yes,0,10,71,No Offer,No,0.0,No,Yes,Cable,28,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,52.3,3765.05,0.0,40,0.0,5,5,53.02887323943662,5491
Male,31,No,Yes,1,5,72,Offer A,Yes,45.32,Yes,Yes,Fiber Optic,11,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,110.9,7922.75,0.0,130,3263.04,4,6,110.03819444444444,6444
Female,60,No,Yes,1,5,61,Offer B,Yes,18.26,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Credit Card,100.7,6018.65,0.0,90,1113.86,3,5,98.66639344262295,4804
Female,42,No,Yes,1,7,46,No Offer,Yes,27.65,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.25,890.35,0.0,0,1271.9,3,0,19.355434782608697,3879
Male,48,No,Yes,0,5,70,No Offer,Yes,31.13,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,95.0,6602.9,0.0,0,2179.1,4,4,94.32714285714285,6259
Male,36,No,Yes,0,10,8,Offer E,Yes,19.0,No,Yes,Cable,8,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.75,445.85,0.0,0,152.0,3,3,55.73125,4099
Female,63,No,Yes,1,1,59,Offer B,Yes,35.23,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.15,6256.2,0.0,0,2078.57,5,6,106.03728813559322,5096
Male,56,No,Yes,0,1,42,Offer B,Yes,20.65,Yes,Yes,DSL,25,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,56.1,2386.85,28.83,0,867.3,4,2,56.8297619047619,5904
Female,33,No,Yes,2,1,65,Offer B,Yes,45.21,Yes,Yes,Fiber Optic,19,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.8,7245.9,0.0,0,2938.65,3,7,111.47538461538461,6332
Male,42,No,Yes,3,1,32,No Offer,Yes,43.37,No,Yes,Fiber Optic,76,Yes,Yes,Yes,No,No,Yes,Yes,No,One Year,No,Credit Card,94.8,3131.55,0.0,40,1387.84,4,5,97.8609375,5288
Male,47,No,No,0,0,4,No Offer,Yes,6.86,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.95,68.2,0.0,0,27.44,4,0,17.05,2195
Female,45,No,Yes,0,7,72,No Offer,Yes,15.23,Yes,Yes,DSL,26,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.75,4804.75,0.0,0,1096.56,3,4,66.73263888888889,4675
Female,29,No,No,0,0,60,Offer B,No,0.0,No,Yes,DSL,73,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,44.45,2773.9,0.0,0,0.0,4,5,46.23166666666667,4928
Female,49,No,No,0,0,13,No Offer,Yes,29.21,Yes,Yes,Fiber Optic,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.95,1215.65,0.0,0,379.73,5,3,93.51153846153846,5886
Male,61,No,Yes,0,3,52,Offer B,Yes,18.02,Yes,Yes,Fiber Optic,3,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,91.6,4627.8,0.0,60,937.04,3,3,88.99615384615385,6069
Female,51,No,No,0,0,1,Offer E,Yes,7.99,No,Yes,Cable,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,48.6,48.6,0.0,0,7.99,5,2,48.6,3704
